mode,version,seed,split_label,observe_cost,test_type,level,policy_net,always_try_net,always_observe_net,oracle_selective_net,delta_vs_always_observe,delta_vs_always_try,gap_to_oracle_selective,observe_rate,sign_correct_rate,false_observe_rate,false_direct_rate,positive_net_rate,exact_signature_determinism_rate,single_cue_max_predictiveness,cue_pair_max_predictiveness,train_pair_coverage,hidden_h_probe_from_pre_surface_accuracy
mode_A_fixed_split_fresh_seeds,structured,141,fixed_split_3985,0.07,B,level3,0.7210325,0.7210325,0.6504325,0.809607415,0.0706,0.0,0.08857491500000003,0.0,0.5565,0.0,0.4435,0.4435,0.0,0.61878125,0.744375,1.0,0.595453125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.03,A,level1,0.73611,0.62291,0.73611,0.81339711,0.0,0.11320000000000008,0.07728710999999999,1.0,0.54875,0.45125,0.0,0.54875,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.03,A,level2,0.73611,0.62291,0.73611,0.81339711,0.0,0.11320000000000008,0.07728710999999999,1.0,0.54875,0.45125,0.0,0.54875,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.03,A,level3,0.73611,0.62291,0.73611,0.81339711,0.0,0.11320000000000008,0.07728710999999999,1.0,0.54875,0.45125,0.0,0.54875,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.03,B,level1,0.7392225,0.6294224999999999,0.7392225,0.81895910625,0.0,0.10980000000000012,0.07973660625000001,1.0,0.5565,0.4435,0.0,0.5565,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.03,B,level2,0.7392225,0.6294224999999999,0.7392225,0.81895910625,0.0,0.10980000000000012,0.07973660625000001,1.0,0.5565,0.4435,0.0,0.5565,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.03,B,level3,0.7392225,0.6294224999999999,0.7392225,0.81895910625,0.0,0.10980000000000012,0.07973660625000001,1.0,0.5565,0.4435,0.0,0.5565,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.05,A,level1,0.7161099999999999,0.62291,0.7161099999999999,0.80242211,0.0,0.09319999999999995,0.08631211000000005,1.0,0.54875,0.45125,0.0,0.54875,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.05,A,level2,0.7161099999999999,0.62291,0.7161099999999999,0.80242211,0.0,0.09319999999999995,0.08631211000000005,1.0,0.54875,0.45125,0.0,0.54875,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.05,A,level3,0.7161099999999999,0.62291,0.7161099999999999,0.80242211,0.0,0.09319999999999995,0.08631211000000005,1.0,0.54875,0.45125,0.0,0.54875,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.05,B,level1,0.7192225,0.6294224999999999,0.7192225,0.80782910625,0.0,0.0898000000000001,0.08860660625000005,1.0,0.5565,0.4435,0.0,0.5565,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.05,B,level2,0.7192225,0.6294224999999999,0.7192225,0.80782910625,0.0,0.0898000000000001,0.08860660625000005,1.0,0.5565,0.4435,0.0,0.5565,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.05,B,level3,0.7192225,0.6294224999999999,0.7192225,0.80782910625,0.0,0.0898000000000001,0.08860660625000005,1.0,0.5565,0.4435,0.0,0.5565,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.07,A,level1,0.69611,0.62291,0.69611,0.7914471099999999,0.0,0.07320000000000004,0.09533710999999989,1.0,0.54875,0.45125,0.0,0.54875,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.07,A,level2,0.69611,0.62291,0.69611,0.7914471099999999,0.0,0.07320000000000004,0.09533710999999989,1.0,0.54875,0.45125,0.0,0.54875,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.07,A,level3,0.69611,0.62291,0.69611,0.7914471099999999,0.0,0.07320000000000004,0.09533710999999989,1.0,0.54875,0.45125,0.0,0.54875,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.07,B,level1,0.6992225,0.6294224999999999,0.6992225,0.7966991062499998,0.0,0.06980000000000008,0.09747660624999988,1.0,0.5565,0.4435,0.0,0.5565,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.07,B,level2,0.6992225,0.6294224999999999,0.6992225,0.7966991062499998,0.0,0.06980000000000008,0.09747660624999988,1.0,0.5565,0.4435,0.0,0.5565,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,null,141,fixed_split_3985,0.07,B,level3,0.6992225,0.6294224999999999,0.6992225,0.7966991062499998,0.0,0.06980000000000008,0.09747660624999988,1.0,0.5565,0.4435,0.0,0.5565,0.0,0.5554375,0.5584375,1.0,0.378578125
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.03,A,level1,0.7188275,0.7326275,0.7188275,0.8372849193749999,0.0,-0.013800000000000034,0.11845741937499998,1.0,0.483625,0.516375,0.0,0.483625,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.03,A,level2,0.7557275,0.7326275,0.7188275,0.8372849193749999,0.036900000000000044,0.02310000000000001,0.08155741937499994,0.5,0.401125,0.307625,0.29125,0.483625,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.03,A,level3,0.7557275,0.7326275,0.7188275,0.8372849193749999,0.036900000000000044,0.02310000000000001,0.08155741937499994,0.5,0.401125,0.307625,0.29125,0.483625,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.03,B,level1,0.6877525,0.7264525,0.6877525,0.8276584625000001,0.0,-0.03869999999999996,0.1399059625000001,1.0,0.43825,0.56175,0.0,0.43825,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.03,B,level2,0.7264525,0.7264525,0.6877525,0.8276584625000001,0.03869999999999996,0.0,0.10120596250000014,0.0,0.56175,0.0,0.43825,0.43825,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.03,B,level3,0.7264525,0.7264525,0.6877525,0.8276584625000001,0.03869999999999996,0.0,0.10120596250000014,0.0,0.56175,0.0,0.43825,0.43825,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.05,A,level1,0.7326275,0.7326275,0.6988274999999999,0.827612419375,0.03380000000000005,0.0,0.09498491937499998,0.0,0.516375,0.0,0.483625,0.483625,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.05,A,level2,0.7326275,0.7326275,0.6988274999999999,0.827612419375,0.03380000000000005,0.0,0.09498491937499998,0.0,0.516375,0.0,0.483625,0.483625,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.05,A,level3,0.7326275,0.7326275,0.6988274999999999,0.827612419375,0.03380000000000005,0.0,0.09498491937499998,0.0,0.516375,0.0,0.483625,0.483625,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.05,B,level1,0.7264525,0.7264525,0.6677525,0.8188934625,0.058699999999999974,0.0,0.0924409625,0.0,0.56175,0.0,0.43825,0.43825,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.05,B,level2,0.7264525,0.7264525,0.6677525,0.8188934625,0.058699999999999974,0.0,0.0924409625,0.0,0.56175,0.0,0.43825,0.43825,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.05,B,level3,0.7264525,0.7264525,0.6677525,0.8188934625,0.058699999999999974,0.0,0.0924409625,0.0,0.56175,0.0,0.43825,0.43825,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.07,A,level1,0.7326275,0.7326275,0.6788275,0.8179399193749999,0.05379999999999996,0.0,0.08531241937499989,0.0,0.516375,0.0,0.483625,0.483625,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.07,A,level2,0.7326275,0.7326275,0.6788275,0.8179399193749999,0.05379999999999996,0.0,0.08531241937499989,0.0,0.516375,0.0,0.483625,0.483625,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.07,A,level3,0.7326275,0.7326275,0.6788275,0.8179399193749999,0.05379999999999996,0.0,0.08531241937499989,0.0,0.516375,0.0,0.483625,0.483625,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.07,B,level1,0.7264525,0.7264525,0.6477525,0.8101284624999999,0.07869999999999999,0.0,0.08367596249999998,0.0,0.56175,0.0,0.43825,0.43825,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.07,B,level2,0.7264525,0.7264525,0.6477525,0.8101284624999999,0.07869999999999999,0.0,0.08367596249999998,0.0,0.56175,0.0,0.43825,0.43825,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,structured,207,fixed_split_3985,0.07,B,level3,0.7264525,0.7264525,0.6477525,0.8101284624999999,0.07869999999999999,0.0,0.08367596249999998,0.0,0.56175,0.0,0.43825,0.43825,0.0,0.61334375,0.736625,1.0,0.5971875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.03,A,level1,0.7414225,0.6246225000000001,0.7414225,0.819397995625,0.0,0.1167999999999999,0.07797549562500006,1.0,0.564,0.436,0.0,0.564,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.03,A,level2,0.7414225,0.6246225000000001,0.7414225,0.819397995625,0.0,0.1167999999999999,0.07797549562500006,1.0,0.564,0.436,0.0,0.564,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.03,A,level3,0.7414225,0.6246225000000001,0.7414225,0.819397995625,0.0,0.1167999999999999,0.07797549562500006,1.0,0.564,0.436,0.0,0.564,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.03,B,level1,0.7349124999999999,0.6185124999999999,0.7349124999999999,0.811295243125,0.0,0.11639999999999995,0.07638274312500015,1.0,0.5485,0.4515,0.0,0.5485,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.03,B,level2,0.7349124999999999,0.6185124999999999,0.7349124999999999,0.811295243125,0.0,0.11639999999999995,0.07638274312500015,1.0,0.5485,0.4515,0.0,0.5485,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.03,B,level3,0.7349124999999999,0.6185124999999999,0.7349124999999999,0.811295243125,0.0,0.11639999999999995,0.07638274312500015,1.0,0.5485,0.4515,0.0,0.5485,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.05,A,level1,0.7214224999999999,0.6246225000000001,0.7214224999999999,0.808117995625,0.0,0.09679999999999978,0.08669549562500012,1.0,0.564,0.436,0.0,0.564,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.05,A,level2,0.7214224999999999,0.6246225000000001,0.7214224999999999,0.808117995625,0.0,0.09679999999999978,0.08669549562500012,1.0,0.564,0.436,0.0,0.564,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.05,A,level3,0.7214224999999999,0.6246225000000001,0.7214224999999999,0.808117995625,0.0,0.09679999999999978,0.08669549562500012,1.0,0.564,0.436,0.0,0.564,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.05,B,level1,0.7149125,0.6185124999999999,0.7149125,0.800325243125,0.0,0.09640000000000004,0.08541274312500002,1.0,0.5485,0.4515,0.0,0.5485,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.05,B,level2,0.7149125,0.6185124999999999,0.7149125,0.800325243125,0.0,0.09640000000000004,0.08541274312500002,1.0,0.5485,0.4515,0.0,0.5485,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.05,B,level3,0.7149125,0.6185124999999999,0.7149125,0.800325243125,0.0,0.09640000000000004,0.08541274312500002,1.0,0.5485,0.4515,0.0,0.5485,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.07,A,level1,0.7014225000000001,0.6246225000000001,0.7014225000000001,0.796837995625,0.0,0.07679999999999998,0.09541549562499996,1.0,0.564,0.436,0.0,0.564,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.07,A,level2,0.7014225000000001,0.6246225000000001,0.7014225000000001,0.796837995625,0.0,0.07679999999999998,0.09541549562499996,1.0,0.564,0.436,0.0,0.564,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.07,A,level3,0.7014225000000001,0.6246225000000001,0.7014225000000001,0.796837995625,0.0,0.07679999999999998,0.09541549562499996,1.0,0.564,0.436,0.0,0.564,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.07,B,level1,0.6949125,0.6185124999999999,0.6949125,0.7893552431249999,0.0,0.07640000000000013,0.0944427431249999,1.0,0.5485,0.4515,0.0,0.5485,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.07,B,level2,0.6949125,0.6185124999999999,0.6949125,0.7893552431249999,0.0,0.07640000000000013,0.0944427431249999,1.0,0.5485,0.4515,0.0,0.5485,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,null,207,fixed_split_3985,0.07,B,level3,0.6949125,0.6185124999999999,0.6949125,0.7893552431249999,0.0,0.07640000000000013,0.0944427431249999,1.0,0.5485,0.4515,0.0,0.5485,0.0,0.55678125,0.5603125,1.0,0.3776875
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.03,A,level1,0.715135,0.729235,0.715135,0.83439655625,0.0,-0.014100000000000001,0.11926155625000001,1.0,0.475625,0.524375,0.0,0.475625,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.03,A,level2,0.750835,0.729235,0.715135,0.83439655625,0.035700000000000065,0.021600000000000064,0.08356155624999995,0.5,0.406125,0.309125,0.28475,0.475625,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.03,A,level3,0.715135,0.729235,0.715135,0.83439655625,0.0,-0.014100000000000001,0.11926155625000001,1.0,0.475625,0.524375,0.0,0.475625,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.03,B,level1,0.6906074999999999,0.7252075,0.6906074999999999,0.828173438125,0.0,-0.034600000000000075,0.13756593812500006,1.0,0.443125,0.556875,0.0,0.443125,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.03,B,level2,0.7252075,0.7252075,0.6906074999999999,0.828173438125,0.034600000000000075,0.0,0.10296593812499999,0.0,0.556875,0.0,0.443125,0.443125,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.03,B,level3,0.7252075,0.7252075,0.6906074999999999,0.828173438125,0.034600000000000075,0.0,0.10296593812499999,0.0,0.556875,0.0,0.443125,0.443125,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.05,A,level1,0.729235,0.729235,0.695135,0.8248840562499999,0.03410000000000002,0.0,0.09564905624999998,0.0,0.524375,0.0,0.475625,0.475625,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.05,A,level2,0.729235,0.729235,0.695135,0.8248840562499999,0.03410000000000002,0.0,0.09564905624999998,0.0,0.524375,0.0,0.475625,0.475625,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.05,A,level3,0.729235,0.729235,0.695135,0.8248840562499999,0.03410000000000002,0.0,0.09564905624999998,0.0,0.524375,0.0,0.475625,0.475625,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.05,B,level1,0.7252075,0.7252075,0.6706074999999999,0.819310938125,0.05460000000000009,0.0,0.094103438125,0.0,0.556875,0.0,0.443125,0.443125,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.05,B,level2,0.7252075,0.7252075,0.6706074999999999,0.819310938125,0.05460000000000009,0.0,0.094103438125,0.0,0.556875,0.0,0.443125,0.443125,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.05,B,level3,0.7252075,0.7252075,0.6706074999999999,0.819310938125,0.05460000000000009,0.0,0.094103438125,0.0,0.556875,0.0,0.443125,0.443125,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.07,A,level1,0.729235,0.729235,0.675135,0.81537155625,0.054099999999999926,0.0,0.08613655625000005,0.0,0.524375,0.0,0.475625,0.475625,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.07,A,level2,0.729235,0.729235,0.675135,0.81537155625,0.054099999999999926,0.0,0.08613655625000005,0.0,0.524375,0.0,0.475625,0.475625,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.07,A,level3,0.729235,0.729235,0.675135,0.81537155625,0.054099999999999926,0.0,0.08613655625000005,0.0,0.524375,0.0,0.475625,0.475625,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.07,B,level1,0.7252075,0.7252075,0.6506075,0.8104484381249999,0.0746,0.0,0.08524093812499989,0.0,0.556875,0.0,0.443125,0.443125,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.07,B,level2,0.7252075,0.7252075,0.6506075,0.8104484381249999,0.0746,0.0,0.08524093812499989,0.0,0.556875,0.0,0.443125,0.443125,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,structured,303,fixed_split_3985,0.07,B,level3,0.7252075,0.7252075,0.6506075,0.8104484381249999,0.0746,0.0,0.08524093812499989,0.0,0.556875,0.0,0.443125,0.443125,0.0,0.618625,0.746875,1.0,0.59734375
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.03,A,level1,0.7378625,0.6292625000000001,0.7378625,0.81943456125,0.0,0.10859999999999992,0.08157206125000005,1.0,0.558125,0.441875,0.0,0.558125,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.03,A,level2,0.7378625,0.6292625000000001,0.7378625,0.81943456125,0.0,0.10859999999999992,0.08157206125000005,1.0,0.558125,0.441875,0.0,0.558125,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.03,A,level3,0.7378625,0.6292625000000001,0.7378625,0.81943456125,0.0,0.10859999999999992,0.08157206125000005,1.0,0.558125,0.441875,0.0,0.558125,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.03,B,level1,0.73387,0.62217,0.73387,0.8117825325,0.0,0.11170000000000002,0.07791253249999996,1.0,0.545,0.455,0.0,0.545,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.03,B,level2,0.73387,0.62217,0.73387,0.8117825325,0.0,0.11170000000000002,0.07791253249999996,1.0,0.545,0.455,0.0,0.545,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.03,B,level3,0.73387,0.62217,0.73387,0.8117825325,0.0,0.11170000000000002,0.07791253249999996,1.0,0.545,0.455,0.0,0.545,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.05,A,level1,0.7178625,0.6292625000000001,0.7178625,0.80827206125,0.0,0.0885999999999999,0.09040956124999999,1.0,0.558125,0.441875,0.0,0.558125,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.05,A,level2,0.7178625,0.6292625000000001,0.7178625,0.80827206125,0.0,0.0885999999999999,0.09040956124999999,1.0,0.558125,0.441875,0.0,0.558125,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.05,A,level3,0.7178625,0.6292625000000001,0.7178625,0.80827206125,0.0,0.0885999999999999,0.09040956124999999,1.0,0.558125,0.441875,0.0,0.558125,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.05,B,level1,0.71387,0.62217,0.71387,0.8008825325000001,0.0,0.0917,0.08701253250000007,1.0,0.545,0.455,0.0,0.545,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.05,B,level2,0.71387,0.62217,0.71387,0.8008825325000001,0.0,0.0917,0.08701253250000007,1.0,0.545,0.455,0.0,0.545,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.05,B,level3,0.71387,0.62217,0.71387,0.8008825325000001,0.0,0.0917,0.08701253250000007,1.0,0.545,0.455,0.0,0.545,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.07,A,level1,0.6978624999999999,0.6292625000000001,0.6978624999999999,0.79710956125,0.0,0.06859999999999988,0.09924706125000005,1.0,0.558125,0.441875,0.0,0.558125,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.07,A,level2,0.6978624999999999,0.6292625000000001,0.6978624999999999,0.79710956125,0.0,0.06859999999999988,0.09924706125000005,1.0,0.558125,0.441875,0.0,0.558125,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.07,A,level3,0.6978624999999999,0.6292625000000001,0.6978624999999999,0.79710956125,0.0,0.06859999999999988,0.09924706125000005,1.0,0.558125,0.441875,0.0,0.558125,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.07,B,level1,0.69387,0.62217,0.69387,0.7899825325,0.0,0.07169999999999999,0.09611253249999996,1.0,0.545,0.455,0.0,0.545,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.07,B,level2,0.69387,0.62217,0.69387,0.7899825325,0.0,0.07169999999999999,0.09611253249999996,1.0,0.545,0.455,0.0,0.545,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,null,303,fixed_split_3985,0.07,B,level3,0.69387,0.62217,0.69387,0.7899825325,0.0,0.07169999999999999,0.09611253249999996,1.0,0.545,0.455,0.0,0.545,0.0,0.5578125,0.561,1.0,0.378796875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.03,A,level1,0.7162075,0.7268075,0.7162075,0.834109503125,0.0,-0.010600000000000054,0.11790200312499999,1.0,0.4775,0.5225,0.0,0.4775,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.03,A,level2,0.7524075,0.7268075,0.7162075,0.834109503125,0.03620000000000001,0.025599999999999956,0.08170200312499998,0.5,0.41125,0.305625,0.283125,0.4775,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.03,A,level3,0.7162075,0.7268075,0.7162075,0.834109503125,0.0,-0.010600000000000054,0.11790200312499999,1.0,0.4775,0.5225,0.0,0.4775,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.03,B,level1,0.6935825,0.7295825,0.6935825,0.83193843625,0.0,-0.03600000000000003,0.13835593624999998,1.0,0.451,0.549,0.0,0.451,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.03,B,level2,0.7295825,0.7295825,0.6935825,0.83193843625,0.03600000000000003,0.0,0.10235593624999995,0.0,0.549,0.0,0.451,0.451,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.03,B,level3,0.7295825,0.7295825,0.6935825,0.83193843625,0.03600000000000003,0.0,0.10235593624999995,0.0,0.549,0.0,0.451,0.451,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.05,A,level1,0.7268075,0.7268075,0.6962075,0.824559503125,0.03060000000000007,0.0,0.09775200312499999,0.0,0.5225,0.0,0.4775,0.4775,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.05,A,level2,0.7268075,0.7268075,0.6962075,0.824559503125,0.03060000000000007,0.0,0.09775200312499999,0.0,0.5225,0.0,0.4775,0.4775,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.05,A,level3,0.7268075,0.7268075,0.6962075,0.824559503125,0.03060000000000007,0.0,0.09775200312499999,0.0,0.5225,0.0,0.4775,0.4775,0.0,0.61821875,0.747,1.0,0.602046875
