variant_id,family,test_type,observe_cost,always_try_net,always_observe_net,oracle_selective_net,oracle_minus_always_observe,always_observe_minus_always_try,positive_net_rate,mean_true_E_positive,mean_true_E_nonpositive,level1_policy_net,level2_policy_net,level3_policy_net,best_level,best_level_net,best_level_delta_vs_always_observe,level1_sign_correct_rate,level2_sign_correct_rate,level3_sign_correct_rate,level1_corr,level2_corr,level3_corr,fallback_rate_best_level,passes_primary_criteria,rejection_reason
B_cov0.25_target55,B,A,0.03,0.184273,0.148636,0.304841,0.156205,-0.035636,0.547727,0.220833,-0.345000,0.148636,0.148636,0.148636,level1,0.148636,0.000000,0.547727,0.547727,0.547727,0.281424,0.281424,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target55,B,B,0.03,0.204545,0.133636,0.306136,0.172500,-0.070909,0.522727,0.195000,-0.360000,0.133636,0.133636,0.133636,level1,0.133636,0.000000,0.522727,0.522727,0.522727,0.330841,0.330841,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target55,B,C,0.03,0.272677,0.330848,0.387918,0.057070,0.058172,0.550202,0.209333,-0.126778,0.330848,0.330848,0.330848,level1,0.330848,0.000000,0.550202,0.550202,0.550202,-0.214688,-0.173806,-0.209961,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target55,B,A,0.05,0.184273,0.128636,0.293886,0.165250,-0.055636,0.547727,0.200833,-0.365000,0.128636,0.128636,0.128636,level1,0.128636,0.000000,0.547727,0.547727,0.547727,0.281424,0.281424,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target55,B,B,0.05,0.204545,0.113636,0.295682,0.182045,-0.090909,0.522727,0.175000,-0.380000,0.113636,0.113636,0.113636,level1,0.113636,0.000000,0.522727,0.522727,0.522727,0.330841,0.330841,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target55,B,C,0.05,0.272677,0.310848,0.376914,0.066066,0.038172,0.550202,0.189333,-0.146778,0.310848,0.310848,0.310848,level1,0.310848,0.000000,0.550202,0.550202,0.550202,-0.214688,-0.173806,-0.209961,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target55,B,A,0.07,0.184273,0.108636,0.282932,0.174295,-0.075636,0.547727,0.180833,-0.385000,0.108636,0.108636,0.108636,level1,0.108636,0.000000,0.547727,0.547727,0.547727,0.281424,0.281424,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target55,B,B,0.07,0.204545,0.093636,0.285227,0.191591,-0.110909,0.522727,0.155000,-0.400000,0.093636,0.093636,0.093636,level1,0.093636,0.000000,0.522727,0.522727,0.522727,0.330841,0.330841,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target55,B,C,0.07,0.272677,0.290848,0.365910,0.075062,0.018172,0.550202,0.169333,-0.166778,0.290848,0.290848,0.290848,level1,0.290848,0.000000,0.550202,0.550202,0.550202,-0.214688,-0.173806,-0.209961,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target55,B,A,0.10,0.184273,0.078636,0.266500,0.187864,-0.105636,0.547727,0.150833,-0.415000,0.078636,0.078636,0.078636,level1,0.078636,0.000000,0.547727,0.547727,0.547727,0.281424,0.281424,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target55,B,B,0.10,0.204545,0.063636,0.269545,0.205909,-0.140909,0.522727,0.125000,-0.430000,0.063636,0.063636,0.063636,level1,0.063636,0.000000,0.522727,0.522727,0.522727,0.330841,0.330841,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target55,B,C,0.10,0.265677,0.272848,0.354404,0.081556,0.007172,0.550202,0.161152,-0.181222,0.272848,0.272848,0.272848,level1,0.272848,0.000000,0.550202,0.550202,0.550202,-0.134853,-0.079095,-0.140463,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,A,0.03,0.198000,0.190000,0.321500,0.131500,-0.008000,0.616667,0.201667,-0.345000,0.190000,0.190000,0.190000,level1,0.190000,0.000000,0.616667,0.616667,0.616667,0.335342,0.335342,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,B,0.03,0.218000,0.200000,0.331000,0.131000,-0.018000,0.633333,0.180000,-0.360000,0.200000,0.200000,0.200000,level1,0.200000,0.000000,0.633333,0.633333,0.633333,0.251709,0.251709,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,C,0.03,0.274000,0.396000,0.420000,0.024000,0.122000,0.600000,0.243333,-0.060000,0.396000,0.396000,0.396000,level1,0.396000,0.000000,0.600000,0.600000,0.600000,-0.089841,-0.108701,-0.138136,0.000000,False,oracle_gap_lt_0.03;sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,A,0.05,0.198000,0.170000,0.309167,0.139167,-0.028000,0.616667,0.181667,-0.365000,0.170000,0.170000,0.170000,level1,0.170000,0.000000,0.616667,0.616667,0.616667,0.335342,0.335342,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,B,0.05,0.218000,0.180000,0.318333,0.138333,-0.038000,0.633333,0.160000,-0.380000,0.180000,0.180000,0.180000,level1,0.180000,0.000000,0.633333,0.633333,0.633333,0.251709,0.251709,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,C,0.05,0.274000,0.376000,0.408000,0.032000,0.102000,0.600000,0.223333,-0.080000,0.376000,0.376000,0.376000,level1,0.376000,0.000000,0.600000,0.600000,0.600000,-0.089841,-0.108701,-0.138136,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,A,0.07,0.198000,0.150000,0.296833,0.146833,-0.048000,0.616667,0.161667,-0.385000,0.150000,0.150000,0.150000,level1,0.150000,0.000000,0.616667,0.616667,0.616667,0.335342,0.335342,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,B,0.07,0.218000,0.160000,0.305667,0.145667,-0.058000,0.633333,0.140000,-0.400000,0.160000,0.160000,0.160000,level1,0.160000,0.000000,0.633333,0.633333,0.633333,0.251709,0.251709,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,C,0.07,0.274000,0.356000,0.396000,0.040000,0.082000,0.600000,0.203333,-0.100000,0.356000,0.356000,0.356000,level1,0.356000,0.000000,0.600000,0.600000,0.600000,-0.089841,-0.108701,-0.138136,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,A,0.10,0.198000,0.120000,0.278333,0.158333,-0.078000,0.616667,0.131667,-0.415000,0.120000,0.120000,0.120000,level1,0.120000,0.000000,0.616667,0.616667,0.616667,0.335342,0.335342,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,B,0.10,0.218000,0.130000,0.286667,0.156667,-0.088000,0.633333,0.110000,-0.430000,0.130000,0.130000,0.130000,level1,0.130000,0.000000,0.633333,0.633333,0.633333,0.251709,0.251709,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
B_cov0.25_target60,B,C,0.10,0.270000,0.326000,0.374000,0.048000,0.056000,0.600000,0.173333,-0.120000,0.326000,0.326000,0.326000,level1,0.326000,0.000000,0.600000,0.600000,0.600000,-0.280501,-0.307623,-0.346548,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
C_cov025_pen00,C,A,0.03,0.220000,0.373333,0.398444,0.025111,0.153333,0.922222,0.194535,-0.345000,0.373333,0.373333,0.373333,level1,0.373333,0.000000,0.922222,0.922222,0.922222,-0.317136,-0.317136,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen00,C,B,0.03,0.230000,0.380000,0.402667,0.022667,0.150000,0.933333,0.185795,-0.360000,0.380000,0.380000,0.380000,level1,0.380000,0.000000,0.933333,0.933333,0.933333,-0.337372,-0.337372,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen00,C,C,0.03,0.240000,0.373333,0.402833,0.029500,0.133333,0.738889,0.221332,-0.120048,0.373333,0.373333,0.373333,level1,0.373333,0.000000,0.738889,0.738889,0.738889,-0.117636,-0.010740,-0.224235,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen00,C,A,0.05,0.220000,0.353333,0.380000,0.026667,0.133333,0.922222,0.174535,-0.365000,0.353333,0.353333,0.353333,level1,0.353333,0.000000,0.922222,0.922222,0.922222,-0.317136,-0.317136,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen00,C,B,0.05,0.230000,0.360000,0.384000,0.024000,0.130000,0.933333,0.165795,-0.380000,0.360000,0.360000,0.360000,level1,0.360000,0.000000,0.933333,0.933333,0.933333,-0.337372,-0.337372,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen00,C,C,0.05,0.240000,0.353333,0.388056,0.034722,0.113333,0.738889,0.201332,-0.140048,0.353333,0.353333,0.353333,level1,0.353333,0.000000,0.738889,0.738889,0.738889,-0.117636,-0.010740,-0.224235,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen00,C,A,0.07,0.220000,0.333333,0.361556,0.028222,0.113333,0.922222,0.154535,-0.385000,0.333333,0.333333,0.333333,level1,0.333333,0.000000,0.922222,0.922222,0.922222,-0.317136,-0.317136,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen00,C,B,0.07,0.230000,0.340000,0.365333,0.025333,0.110000,0.933333,0.145795,-0.400000,0.340000,0.340000,0.340000,level1,0.340000,0.000000,0.933333,0.933333,0.933333,-0.337372,-0.337372,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen00,C,C,0.07,0.240000,0.333333,0.373278,0.039944,0.093333,0.738889,0.181332,-0.160048,0.333333,0.333333,0.333333,level1,0.333333,0.000000,0.738889,0.738889,0.738889,-0.117636,-0.010740,-0.224235,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen00,C,A,0.10,0.220000,0.303333,0.333889,0.030556,0.083333,0.922222,0.124535,-0.415000,0.303333,0.303333,0.303333,level1,0.303333,0.000000,0.922222,0.922222,0.922222,-0.317136,-0.317136,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen00,C,B,0.10,0.230000,0.310000,0.337333,0.027333,0.080000,0.933333,0.115795,-0.430000,0.310000,0.310000,0.310000,level1,0.310000,0.000000,0.933333,0.933333,0.933333,-0.337372,-0.337372,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen00,C,C,0.10,0.240000,0.303333,0.351111,0.047778,0.063333,0.705556,0.163604,-0.182333,0.303333,0.303333,0.303333,level1,0.303333,0.000000,0.705556,0.705556,0.705556,-0.117636,-0.010740,-0.224235,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,A,0.03,0.220000,0.371000,0.398444,0.027444,0.151000,0.922222,0.194535,-0.375000,0.371000,0.371000,0.371000,level1,0.371000,0.000000,0.922222,0.922222,0.922222,-0.295435,-0.295435,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,B,0.03,0.230000,0.378000,0.402667,0.024667,0.148000,0.933333,0.185795,-0.390000,0.378000,0.378000,0.378000,level1,0.378000,0.000000,0.933333,0.933333,0.933333,-0.316226,-0.316226,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,C,0.03,0.240000,0.365500,0.402833,0.037333,0.125500,0.738889,0.221332,-0.150048,0.365500,0.365500,0.365500,level1,0.365500,0.000000,0.738889,0.738889,0.738889,-0.114111,-0.013075,-0.220231,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,A,0.05,0.220000,0.351000,0.380000,0.029000,0.131000,0.922222,0.174535,-0.395000,0.351000,0.351000,0.351000,level1,0.351000,0.000000,0.922222,0.922222,0.922222,-0.295435,-0.295435,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,B,0.05,0.230000,0.358000,0.384000,0.026000,0.128000,0.933333,0.165795,-0.410000,0.358000,0.358000,0.358000,level1,0.358000,0.000000,0.933333,0.933333,0.933333,-0.316226,-0.316226,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,C,0.05,0.240000,0.345500,0.388056,0.042556,0.105500,0.738889,0.201332,-0.170048,0.345500,0.345500,0.345500,level1,0.345500,0.000000,0.738889,0.738889,0.738889,-0.131911,-0.032112,-0.220231,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,A,0.07,0.220000,0.331000,0.361556,0.030556,0.111000,0.922222,0.154535,-0.415000,0.331000,0.331000,0.331000,level1,0.331000,0.000000,0.922222,0.922222,0.922222,-0.295435,-0.295435,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,B,0.07,0.230000,0.338000,0.365333,0.027333,0.108000,0.933333,0.145795,-0.430000,0.338000,0.338000,0.338000,level1,0.338000,0.000000,0.933333,0.933333,0.933333,-0.316226,-0.316226,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,C,0.07,0.240000,0.325500,0.373278,0.047778,0.085500,0.738889,0.181332,-0.190048,0.325500,0.325500,0.325500,level1,0.325500,0.000000,0.738889,0.738889,0.738889,-0.131911,-0.032112,-0.220231,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,A,0.10,0.220000,0.301000,0.333889,0.032889,0.081000,0.922222,0.124535,-0.445000,0.301000,0.301000,0.301000,level1,0.301000,0.000000,0.922222,0.922222,0.922222,-0.295435,-0.295435,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,B,0.10,0.230000,0.308000,0.337333,0.029333,0.078000,0.933333,0.115795,-0.460000,0.308000,0.308000,0.308000,level1,0.308000,0.000000,0.933333,0.933333,0.933333,-0.316226,-0.316226,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen03,C,C,0.10,0.240000,0.294500,0.351111,0.056611,0.054500,0.705556,0.163604,-0.212333,0.294500,0.292833,0.294500,level1,0.294500,0.000000,0.705556,0.688889,0.705556,-0.144719,-0.031987,-0.225227,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,A,0.03,0.220000,0.368667,0.398444,0.029778,0.148667,0.922222,0.194535,-0.405000,0.368667,0.368667,0.368667,level1,0.368667,0.000000,0.922222,0.922222,0.922222,-0.275284,-0.275284,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,B,0.03,0.230000,0.376000,0.402667,0.026667,0.146000,0.933333,0.185795,-0.420000,0.376000,0.376000,0.376000,level1,0.376000,0.000000,0.933333,0.933333,0.933333,-0.296544,-0.296544,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,C,0.03,0.240000,0.357667,0.402833,0.045167,0.117667,0.738889,0.221332,-0.180048,0.357667,0.357667,0.357667,level1,0.357667,0.000000,0.738889,0.738889,0.738889,-0.108236,-0.015180,-0.216429,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,A,0.05,0.220000,0.348667,0.380000,0.031333,0.128667,0.922222,0.174535,-0.425000,0.348667,0.348667,0.348667,level1,0.348667,0.000000,0.922222,0.922222,0.922222,-0.275284,-0.275284,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,B,0.05,0.230000,0.356000,0.384000,0.028000,0.126000,0.933333,0.165795,-0.440000,0.356000,0.356000,0.356000,level1,0.356000,0.000000,0.933333,0.933333,0.933333,-0.296544,-0.296544,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,C,0.05,0.240000,0.337667,0.388056,0.050389,0.097667,0.738889,0.201332,-0.200048,0.337667,0.337667,0.337667,level1,0.337667,0.000000,0.738889,0.738889,0.738889,-0.141650,-0.049824,-0.216429,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,A,0.07,0.220000,0.328667,0.361556,0.032889,0.108667,0.922222,0.154535,-0.445000,0.328667,0.328667,0.328667,level1,0.328667,0.000000,0.922222,0.922222,0.922222,-0.275284,-0.275284,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,B,0.07,0.230000,0.336000,0.365333,0.029333,0.106000,0.933333,0.145795,-0.460000,0.336000,0.336000,0.336000,level1,0.336000,0.000000,0.933333,0.933333,0.933333,-0.296544,-0.296544,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,C,0.07,0.240000,0.317667,0.373278,0.055611,0.077667,0.738889,0.181332,-0.220048,0.317667,0.317667,0.317667,level1,0.317667,0.000000,0.738889,0.738889,0.738889,-0.141650,-0.049824,-0.216429,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,A,0.10,0.220000,0.298667,0.333889,0.035222,0.078667,0.922222,0.124535,-0.475000,0.298667,0.298667,0.298667,level1,0.298667,0.000000,0.922222,0.922222,0.922222,-0.275284,-0.275284,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,B,0.10,0.230000,0.306000,0.337333,0.031333,0.076000,0.933333,0.115795,-0.490000,0.306000,0.306000,0.306000,level1,0.306000,0.000000,0.933333,0.933333,0.933333,-0.296544,-0.296544,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen06,C,C,0.10,0.240000,0.285667,0.351111,0.065444,0.045667,0.705556,0.163604,-0.242333,0.285667,0.282333,0.285667,level1,0.285667,0.000000,0.705556,0.672222,0.705556,-0.164472,-0.051397,-0.225787,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,A,0.03,0.220000,0.366333,0.398444,0.032111,0.146333,0.922222,0.194535,-0.435000,0.366333,0.366333,0.366333,level1,0.366333,0.000000,0.922222,0.922222,0.922222,-0.256547,-0.256547,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,B,0.03,0.230000,0.374000,0.402667,0.028667,0.144000,0.933333,0.185795,-0.450000,0.374000,0.374000,0.374000,level1,0.374000,0.000000,0.933333,0.933333,0.933333,-0.278202,-0.278202,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,C,0.03,0.240000,0.349833,0.402833,0.053000,0.109833,0.738889,0.221332,-0.210048,0.349833,0.349833,0.349833,level1,0.349833,0.000000,0.738889,0.738889,0.738889,-0.100398,-0.016891,-0.097353,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,A,0.05,0.220000,0.346333,0.380000,0.033667,0.126333,0.922222,0.174535,-0.455000,0.346333,0.346333,0.346333,level1,0.346333,0.000000,0.922222,0.922222,0.922222,-0.256547,-0.256547,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,B,0.05,0.230000,0.354000,0.384000,0.030000,0.124000,0.933333,0.165795,-0.470000,0.354000,0.354000,0.354000,level1,0.354000,0.000000,0.933333,0.933333,0.933333,-0.278202,-0.278202,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,C,0.05,0.240000,0.329833,0.388056,0.058222,0.089833,0.738889,0.201332,-0.230048,0.329833,0.329833,0.329833,level1,0.329833,0.000000,0.738889,0.738889,0.738889,-0.148672,-0.064157,-0.212851,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,A,0.07,0.220000,0.326333,0.361556,0.035222,0.106333,0.922222,0.154535,-0.475000,0.326333,0.326333,0.326333,level1,0.326333,0.000000,0.922222,0.922222,0.922222,-0.256547,-0.256547,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,B,0.07,0.230000,0.334000,0.365333,0.031333,0.104000,0.933333,0.145795,-0.490000,0.334000,0.334000,0.334000,level1,0.334000,0.000000,0.933333,0.933333,0.933333,-0.278202,-0.278202,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,C,0.07,0.240000,0.309833,0.373278,0.063444,0.069833,0.738889,0.181332,-0.250048,0.309833,0.309833,0.309833,level1,0.309833,0.000000,0.738889,0.738889,0.738889,-0.148672,-0.064157,-0.212851,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,A,0.10,0.220000,0.296333,0.333889,0.037556,0.076333,0.922222,0.124535,-0.505000,0.296333,0.296333,0.296333,level1,0.296333,0.000000,0.922222,0.922222,0.922222,-0.256547,-0.256547,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,B,0.10,0.230000,0.304000,0.337333,0.033333,0.074000,0.933333,0.115795,-0.520000,0.304000,0.304000,0.304000,level1,0.304000,0.000000,0.933333,0.933333,0.933333,-0.278202,-0.278202,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen09,C,C,0.10,0.240000,0.276833,0.351111,0.074278,0.036833,0.705556,0.163604,-0.272333,0.273500,0.268500,0.276833,level3,0.276833,0.000000,0.672222,0.622222,0.705556,-0.179563,-0.069413,-0.226041,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,A,0.03,0.220000,0.364000,0.398444,0.034444,0.144000,0.922222,0.194535,-0.465000,0.364000,0.364000,0.364000,level1,0.364000,0.000000,0.922222,0.922222,0.922222,-0.239098,-0.239098,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,B,0.03,0.230000,0.372000,0.402667,0.030667,0.142000,0.933333,0.185795,-0.480000,0.372000,0.372000,0.372000,level1,0.372000,0.000000,0.933333,0.933333,0.933333,-0.261084,-0.261084,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,C,0.03,0.240000,0.342000,0.402833,0.060833,0.102000,0.738889,0.221332,-0.240048,0.342000,0.342000,0.342000,level1,0.342000,0.000000,0.738889,0.738889,0.738889,-0.091445,-0.018006,-0.091912,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,A,0.05,0.220000,0.344000,0.380000,0.036000,0.124000,0.922222,0.174535,-0.485000,0.344000,0.344000,0.344000,level1,0.344000,0.000000,0.922222,0.922222,0.922222,-0.239098,-0.239098,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,B,0.05,0.230000,0.352000,0.384000,0.032000,0.122000,0.933333,0.165795,-0.500000,0.352000,0.352000,0.352000,level1,0.352000,0.000000,0.933333,0.933333,0.933333,-0.261084,-0.261084,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,C,0.05,0.240000,0.322000,0.388056,0.066056,0.082000,0.738889,0.201332,-0.260048,0.322000,0.322000,0.322000,level1,0.322000,0.000000,0.738889,0.738889,0.738889,-0.153975,-0.075823,-0.209501,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,A,0.07,0.220000,0.324000,0.361556,0.037556,0.104000,0.922222,0.154535,-0.505000,0.324000,0.324000,0.324000,level1,0.324000,0.000000,0.922222,0.922222,0.922222,-0.239098,-0.239098,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,B,0.07,0.230000,0.332000,0.365333,0.033333,0.102000,0.933333,0.145795,-0.520000,0.332000,0.332000,0.332000,level1,0.332000,0.000000,0.933333,0.933333,0.933333,-0.261084,-0.261084,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,C,0.07,0.240000,0.302000,0.373278,0.071278,0.062000,0.738889,0.181332,-0.280048,0.302000,0.299833,0.302000,level1,0.302000,0.000000,0.738889,0.722222,0.738889,-0.153975,-0.075823,-0.209501,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,A,0.10,0.220000,0.294000,0.333889,0.039889,0.074000,0.922222,0.124535,-0.535000,0.294000,0.294000,0.294000,level1,0.294000,0.000000,0.922222,0.922222,0.922222,-0.239098,-0.239098,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,B,0.10,0.230000,0.302000,0.337333,0.035333,0.072000,0.933333,0.115795,-0.550000,0.302000,0.302000,0.302000,level1,0.302000,0.000000,0.933333,0.933333,0.933333,-0.261084,-0.261084,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov025_pen12,C,C,0.10,0.240000,0.268000,0.351111,0.083111,0.028000,0.705556,0.163604,-0.302333,0.261333,0.259667,0.268000,level3,0.268000,0.000000,0.638889,0.622222,0.705556,-0.191623,-0.085968,-0.226075,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen00,C,A,0.03,0.153333,0.303333,0.366389,0.063056,0.150000,0.805556,0.264583,-0.325000,0.303333,0.303333,0.303333,level1,0.303333,0.000000,0.805556,0.805556,0.805556,-0.302837,-0.302837,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen00,C,B,0.03,0.150000,0.300000,0.364000,0.064000,0.150000,0.800000,0.267500,-0.320000,0.300000,0.300000,0.300000,level1,0.300000,0.000000,0.800000,0.800000,0.800000,-0.300257,-0.300257,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen00,C,C,0.03,0.210000,0.303333,0.366111,0.062778,0.093333,0.722222,0.216735,-0.231944,0.303333,0.303333,0.303333,level1,0.303333,0.000000,0.722222,0.722222,0.722222,0.084206,0.076264,-0.051681,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
